Date,SPY,IEV,EWJ,EEM,TLT,IEF,IYR,RWX,GLD,DBC
2000-06-19,100.35411834716797,,43.30157470703125,,,,14.567967414855957,,,
2000-06-20,99.99504852294922,,43.85201644897461,,,,14.629700660705566,,,
2000-06-21,99.95280456542969,,44.0355110168457,,,,14.701165199279785,,,
2000-06-22,98.43196105957031,,44.402469635009766,,,,14.707672119140625,,,
2000-06-23,97.58707427978516,,43.66854476928711,,,,14.707672119140625,,,
2000-06-26,98.84387969970703,,43.66854476928711,,,,14.502988815307617,,,
2000-06-27,98.1151123046875,,44.218997955322266,,,,14.710919380187988,,,
2000-06-28,98.38971710205078,,44.769432067871094,,,,14.710919380187988,,,
2000-06-29,97.46031951904297,,47.52165985107422,,,,14.710919380187988,,,
2000-06-30,98.19960021972656,,44.5859489440918,,,,14.710919380187988,,,
2000-07-03,99.55148315429688,,44.952911376953125,,,,14.795389175415039,,,
2000-07-05,97.75603485107422,,43.85201644897461,,,,14.931839942932129,,,
2000-07-06,98.51644897460938,,44.218997955322266,,,,14.977324485778809,,,
2000-07-07,100.10064697265625,,44.402469635009766,,,,15.087786674499512,,,
2000-07-10,99.93167114257812,,44.5859489440918,,,,15.074790954589844,,,
2000-07-11,100.14288330078125,,44.5859489440918,,,,15.06828784942627,,,
2000-07-12,100.79769897460938,,44.218997955322266,,,,14.996818542480469,,,
2000-07-13,101.24127960205078,,43.30157470703125,,,,14.983823776245117,,,
2000-07-14,102.2341079711914,,43.30157470703125,,,,14.951326370239258,,,
2000-07-17,102.06510162353516,,43.118099212646484,,,,15.016310691833496,,,
2000-07-18,101.23074340820312,,41.833736419677734,,,,15.06179428100586,,,
2000-07-19,100.4175033569336,,41.466773986816406,,,,15.009360313415527,,,
2000-07-20,101.81156158447266,,42.38418197631836,,,,15.02902889251709,,,
2000-07-21,99.82608795166016,,41.09980392456055,,,,15.245316505432129,,,
2000-07-24,99.2557373046875,,40.36589050292969,,,,15.36984920501709,,,
2000-07-25,99.57261657714844,,40.91633224487305,,,,15.363296508789062,,,
2000-07-26,98.60096740722656,,40.549354553222656,,,,15.582863807678223,,,
2000-07-27,98.26299285888672,,39.815433502197266,,,,15.756550788879395,,,
2000-07-28,96.04512023925781,22.594825744628906,38.71455764770508,,,,15.753271102905273,,,
2000-07-31,96.65765380859375,23.018718719482422,39.631954193115234,,,,15.645134925842285,,,
2000-08-01,97.24910736083984,22.68697738647461,39.99891662597656,,,,15.976118087768555,,,
2000-08-02,97.73491668701172,22.682371139526367,39.99891662597656,,,,16.005615234375,,,
2000-08-03,98.41083526611328,22.33681297302246,39.815433502197266,,,,15.887642860412598,,,
2000-08-04,98.93893432617188,22.484251022338867,39.99891662597656,,,,15.638571739196777,,,
2000-08-07,100.12181091308594,22.81598663330078,40.182395935058594,,,,15.638571739196777,,,
2000-08-08,100.50199127197266,22.6455135345459,39.99891662597656,,,,15.664796829223633,,,
2000-08-09,99.65711975097656,22.70540428161621,40.36589050292969,,,,15.677900314331055,,,
2000-08-10,99.1712875366211,22.76069450378418,40.182395935058594,,,,15.756550788879395,,,
2000-08-11,99.63594818115234,22.88970375061035,40.732845306396484,,,,15.782768249511719,,,
2000-08-14,100.9033432006836,23.166149139404297,40.549354553222656,,,,15.822097778320312,,,
2000-08-15,100.8188247680664,23.184579849243164,40.91633224487305,,,,15.730338096618652,,,
2000-08-16,100.45972442626953,23.345842361450195,40.36589050292969,,,,15.782768249511719,,,
2000-08-17,101.51588439941406,23.4195613861084,40.36589050292969,,,,15.805713653564453,,,
2000-08-18,101.17792510986328,23.2767276763916,40.549354553222656,,,,15.664796829223633,,,
2000-08-21,101.72711181640625,23.2030086517334,40.36589050292969,,,,15.60579776763916,,,
2000-08-22,101.55815124511719,23.156938552856445,40.549354553222656,,,,15.651677131652832,,,
2000-08-23,101.95952606201172,23.216827392578125,41.283287048339844,,,,15.48127269744873,,,
2000-08-24,102.27629089355469,23.230648040771484,42.08247756958008,,,,15.373114585876465,,,
2000-08-25,102.2341079711914,23.2398681640625,42.46159362792969,,,,15.350193977355957,,,
2000-08-28,102.58258056640625,23.442598342895508,43.03029251098633,,,,15.373114585876465,,,
2000-08-29,102.60377502441406,23.110855102539062,42.840721130371094,,,,15.232213020324707,,,
2000-08-30,101.62151336669922,23.147716522216797,41.89290237426758,,,,15.310853958129883,,,
2000-08-31,102.97335052490234,23.313589096069336,42.27203369140625,,,,15.409178733825684,,,
2000-09-01,103.0790023803711,23.811180114746094,42.651145935058594,,,,15.317412376403809,,,
2000-09-05,102.25513458251953,23.608461380004883,41.324241638183594,,,,15.415726661682129,,,
2000-09-06,101.09346008300781,23.147716522216797,41.324241638183594,,,,15.53698444366455,,,
2000-09-07,101.95952606201172,23.350446701049805,41.70335388183594,,,,15.520596504211426,,,
2000-09-08,101.26240539550781,22.852840423583984,41.5137939453125,,,,15.815537452697754,,,
2000-09-11,101.11458587646484,22.70540428161621,40.94512176513672,,,,15.907299041748047,,,
2000-09-12,100.37525177001953,22.88970375061035,40.56598663330078,,,,15.979395866394043,,,
2000-09-13,100.63929748535156,22.539535522460938,40.37642288208008,,,,15.940077781677246,,,
2000-09-14,101.1462173461914,22.90813636779785,40.37642288208008,,,,15.91385555267334,,,
2000-09-15,98.933349609375,22.61325454711914,39.997310638427734,,,,15.926963806152344,,,
2000-09-18,98.02278900146484,22.484251022338867,40.18687438964844,,,,15.710670471191406,,,
2000-09-19,98.91217803955078,22.548744201660156,40.94512176513672,,,,15.759833335876465,,,
2000-09-20,98.1816177368164,22.462230682373047,41.134674072265625,,,,15.730338096618652,,,
2000-09-21,96.68877410888672,22.48069953918457,40.755550384521484,,,,15.717232704162598,,,
2000-09-22,98.44631958007812,22.9425048828125,40.37642288208008,,,,15.717232704162598,,,
2000-09-25,97.74750518798828,22.868623733520508,39.997310638427734,,,,15.698873519897461,,,
2000-09-26,96.49813842773438,22.887088775634766,40.18687438964844,,,,15.761798858642578,,,
2000-09-27,97.00633239746094,22.610008239746094,39.61819076538086,,,,15.856173515319824,,,
2000-09-28,98.25578308105469,22.68389320373535,40.18687438964844,,,,15.91910171508789,,,
2000-09-29,97.32402038574219,22.54073715209961,40.18687438964844,,,,15.887642860412598,,,
2000-10-02,97.4722671508789,22.73469352722168,40.18687438964844,,,,15.740823745727539,,,
2000-10-03,96.56169891357422,22.831668853759766,40.755550384521484,,,,15.5415678024292,,,
2000-10-04,97.36637115478516,22.48069953918457,40.94512176513672,,,,15.321348190307617,,,
2000-10-05,97.70515441894531,22.462230682373047,40.755550384521484,,,,15.394756317138672,,,
2000-10-06,95.58758544921875,22.01889991760254,40.18687438964844,,,,15.363296508789062,,,
2000-10-09,94.86763000488281,21.686389923095703,40.18687438964844,,,,15.35280704498291,,,
2000-10-10,93.30059051513672,21.63097381591797,40.18687438964844,,,,15.363296508789062,,,
2000-10-11,92.51710510253906,21.386220932006836,39.239070892333984,,,,15.24793815612793,,,
2000-10-12,90.20890045166016,21.169174194335938,38.67038345336914,,,,15.006741523742676,,,
2000-10-13,93.21592712402344,21.390838623046875,39.61819076538086,,,,15.038196563720703,,,
2000-10-16,93.63944244384766,21.261531829833984,39.239070892333984,,,,15.226967811584473,,,
2000-10-17,91.3100814819336,21.261531829833984,38.48081970214844,,,,15.017217636108398,,,
2000-10-18,90.97126770019531,20.818199157714844,37.91213607788086,,,,14.94732666015625,,,
2000-10-19,94.40171813964844,21.335424423217773,38.859947204589844,,,,15.06418514251709,,,
2000-10-20,94.8041000366211,21.460107803344727,38.48081970214844,,,,15.011061668395996,,,
2000-10-23,95.22756958007812,21.446256637573242,38.67038345336914,,,,14.894207000732422,,,
2000-10-24,94.59235382080078,21.723339080810547,38.48081970214844,,,,14.766721725463867,,,
2000-10-25,92.3688735961914,21.483205795288086,37.91213607788086,,,,14.713602066040039,,,
2000-10-26,92.62296295166016,21.409311294555664,38.10170364379883,,,,14.756096839904785,,,
2000-10-27,94.38056945800781,21.390838623046875,38.67038345336914,,,,14.936701774597168,,,
2000-10-30,95.22756958007812,21.386220932006836,37.72258377075195,,,,15.011061668395996,,,
2000-10-31,96.86870574951172,21.5201416015625,38.48081970214844,,,,14.989822387695312,,,
2000-11-01,96.54052734375,21.871116638183594,38.29125213623047,,,,15.05356502532959,,,
2000-11-02,96.69930267333984,21.852643966674805,39.049495697021484,,,,15.106672286987305,,,
2000-11-03,96.75228118896484,21.945003509521484,39.61819076538086,,,,15.06418514251709,,,
2000-11-06,97.42989349365234,22.065074920654297,39.8077392578125,,,,15.106672286987305,,,
2000-11-07,97.40873718261719,22.09278678894043,39.61819076538086,,,,15.127920150756836,,,
2000-11-08,95.24878692626953,21.945003509521484,39.239070892333984,,,,15.191666603088379,,,
2000-11-09,94.88880920410156,22.01889991760254,38.67038345336914,,,,15.074807167053223,,,
2000-11-10,92.58061218261719,21.718721389770508,37.91213607788086,,,,14.957942008972168,,,
2000-11-13,91.86064147949219,21.575563430786133,37.72258377075195,,,,14.968570709228516,,,
2000-11-14,94.2746810913086,22.222087860107422,38.48081970214844,,,,15.117304801940918,,,
2000-11-15,94.57115936279297,22.222087860107422,37.91213607788086,,,,15.149174690246582,,,
2000-11-16,93.08888244628906,22.16667366027832,36.774784088134766,,,,15.191666603088379,,,
2000-11-17,92.59121704101562,22.05583953857422,37.15389633178711,,,,15.123674392700195,,,
2000-11-20,91.26773071289062,21.501670837402344,36.39566421508789,,,,15.106672286987305,,,
2000-11-21,91.73361206054688,21.60788917541504,36.016536712646484,,,,15.127920150756836,,,
2000-11-22,89.54191589355469,21.20611572265625,35.44784164428711,,,,15.06418514251709,,,
2000-11-24,91.37359619140625,21.427780151367188,35.63739776611328,,,,15.06418514251709,,,
2000-11-27,92.17826843261719,21.741811752319336,36.20609664916992,,,,15.085430145263672,,,
2000-11-28,90.59012603759766,21.63097381591797,36.016536712646484,,,,15.138547897338867,,,
2000-11-29,90.42069244384766,21.557086944580078,35.82697296142578,,,,15.159798622131348,,,
2000-11-30,89.63719940185547,21.409311294555664,35.63739776611328,,,,15.297900199890137,,,
2000-12-01,89.59483337402344,21.686389923095703,36.774784088134766,,,,15.308524131774902,,,
2000-12-04,90.35716247558594,21.797224044799805,36.20609664916992,,,,15.361640930175781,,,
2000-12-05,93.32177734375,22.222087860107422,36.20609664916992,,,,15.361640930175781,,,
2000-12-06,91.82890319824219,22.115875244140625,36.20609664916992,,,,15.68034553527832,,,
2000-12-07,90.56891632080078,22.111257553100586,35.82697296142578,,,,15.616607666015625,,,
2000-12-08,90.78065490722656,22.388341903686523,35.82697296142578,,,,15.76534366607666,,,
2000-12-11,93.93588256835938,22.536117553710938,36.96433639526367,,,,15.882190704345703,,,
2000-12-12,93.53353881835938,22.554588317871094,36.39566421508789,,,,15.956560134887695,,,
2000-12-13,92.25242614746094,22.28013801574707,36.016536712646484,,,,15.935309410095215,,,
2000-12-14,91.07716369628906,22.00302505493164,36.016536712646484,,,,15.850329399108887,,,
2000-12-15,89.02001953125,21.855222702026367,35.06873321533203,,,,15.924683570861816,,,
2000-12-18,90.20951080322266,22.02149772644043,35.258296966552734,,,,16.20090675354004,,,
2000-12-19,88.37217712402344,22.02149772644043,34.31049728393555,,,,16.211528778076172,,,
2000-12-20,85.81265258789062,21.670475006103516,34.90081787109375,,,,16.09653663635254,,,
2000-12-21,86.40739440917969,21.725900650024414,34.701377868652344,,,,16.139598846435547,,,
2000-12-22,88.99877166748047,21.910646438598633,35.29967498779297,,,,16.07500648498535,,,
2000-12-26,89.95462799072266,21.966068267822266,35.10023880004883,,,,16.064233779907227,,,
2000-12-27,90.61306762695312,22.233949661254883,35.49909973144531,,,,16.258037567138672,,,
2000-12-28,90.88919067382812,22.464879989624023,35.49909973144531,,,,16.49491310119629,,,
2000-12-29,89.16870880126953,22.668094635009766,35.29967498779297,,,,16.354944229125977,,,
2001-01-02,87.55440521240234,22.57572364807129,35.10023880004883,,,,16.214967727661133,,,
2001-01-03,91.76007080078125,23.79503631591797,36.69569778442383,,,,16.408771514892578,,,
2001-01-04,90.77238464355469,22.72352409362793,34.90081787109375,,,,16.301103591918945,,,
2001-01-05,87.80931091308594,22.94521141052246,34.701377868652344,,,,16.118057250976562,,,
2001-01-08,88.48899841308594,22.649621963500977,34.90081787109375,,,,16.09653663635254,,,
2001-01-09,88.25532531738281,22.354032516479492,34.701377868652344,,,,16.171907424926758,,,
2001-01-10,89.80593872070312,22.00302505493164,34.501949310302734,,,,16.09653663635254,,,
2001-01-11,89.89087677001953,22.57572364807129,33.504783630371094,,,,16.118057250976562,,,
2001-01-12,89.72095489501953,22.62653350830078,33.504783630371094,,,,16.139598846435547,,,
2001-01-16,90.2944564819336,22.22471046447754,34.10307693481445,,,,16.150367736816406,,,
2001-01-17,90.70870208740234,22.538776397705078,34.701377868652344,,,,16.219284057617188,,,
2001-01-18,91.61138916015625,22.705049514770508,35.69853973388672,,,,16.171907424926758,,,
2001-01-19,91.09099578857422,22.538776397705078,35.10023880004883,,,,16.23650360107422,,,
2001-01-22,91.69634246826172,22.150814056396484,35.29967498779297,,,,16.214967727661133,,,
2001-01-23,92.41857147216797,22.243183135986328,35.29967498779297,,,,16.365707397460938,,,
2001-01-24,92.69466400146484,22.169288635253906,34.90081787109375,,,,16.419538497924805,,,
2001-01-25,92.46101379394531,22.298606872558594,34.90081787109375,,,,16.44108009338379,,,
2001-01-26,92.35480499267578,22.132341384887695,34.501949310302734,,,,16.43031120300293,,,
2001-01-29,92.84757232666016,22.139732360839844,35.19596862792969,,,,16.44108009338379,,,
2001-01-30,93.66327667236328,22.337778091430664,35.3236083984375,,,,16.505678176879883,,,
2001-01-31,93.133056640625,22.612674713134766,35.10023880004883,,,,16.43031120300293,,,
2001-02-01,93.75157165527344,22.606761932373047,35.22788619995117,,,,16.44108009338379,,,
2001-02-02,91.6241455078125,22.41757583618164,34.74924850463867,,,,16.376476287841797,,,
2001-02-05,92.29700469970703,22.3643798828125,34.55778503417969,,,,16.387237548828125,,,
2001-02-06,92.0251693725586,22.257966995239258,34.52586364746094,,,,16.34417152404785,,,
2001-02-07,91.54939270019531,22.080612182617188,33.98342514038086,,,,16.247268676757812,,,
2001-02-08,90.48226165771484,21.77910614013672,33.91959762573242,,,,16.23650360107422,,,
2001-02-09,89.61219787597656,21.619491577148438,33.98342514038086,,,,16.081457138061523,,,
2001-02-12,90.6385498046875,21.929859161376953,33.91959762573242,,,,16.072851181030273,,,
2001-02-13,89.89768981933594,21.356420516967773,34.07915115356445,,,,16.09007453918457,,,
2001-02-14,89.76171112060547,21.32685661315918,33.79196548461914,,,,16.1374454498291,,,
2001-02-15,90.63175964355469,21.279558181762695,34.30250930786133,,,,16.19558334350586,,,
2001-02-16,88.63341522216797,20.92780876159668,33.504783630371094,,,,16.16114616394043,,,
2001-02-20,87.26721954345703,20.543537139892578,33.664329528808594,,,,16.143909454345703,,,
2001-02-21,85.38442993164062,20.499204635620117,33.28141403198242,,,,16.019012451171875,,,
2001-02-22,85.51361846923828,20.454862594604492,33.37714385986328,,,,15.827362060546875,,,
2001-02-23,84.93584442138672,20.277509689331055,34.047237396240234,,,,15.89411735534668,,,
2001-02-26,86.74385833740234,20.3957462310791,34.20677947998047,,,,15.967328071594238,,,
2001-02-27,85.94182586669922,20.366188049316406,33.82387161254883,,,,16.1374454498291,,,
2001-02-28,84.24932861328125,20.28342628479004,33.60050582885742,,,,16.204200744628906,,,
2001-03-01,84.6911392211914,20.35436248779297,33.15378952026367,,,,16.227893829345703,,,
2001-03-02,84.01824951171875,20.42826271057129,31.909313201904297,,,,16.410926818847656,,,
2001-03-05,84.78631591796875,20.611526489257812,31.84549331665039,,,,16.387237548828125,,,
2001-03-06,85.69709014892578,20.93667984008789,32.83469009399414,,,,16.331247329711914,,,
2001-03-07,86.308837890625,20.92780876159668,32.80276870727539,,,,16.451839447021484,,,
2001-03-08,86.40399169921875,20.957365036010742,32.83469009399414,,,,16.484142303466797,,,
2001-03-09,83.8482894897461,20.65882110595703,32.10076904296875,,,,16.451751708984375,,,
2001-03-12,80.2594985961914,20.104772567749023,31.079675674438477,,,,16.235788345336914,,,
2001-03-13,81.57810974121094,19.844327926635742,31.334941864013672,,,,16.255229949951172,,,
2001-03-14,79.96720123291016,19.26720428466797,29.22892951965332,,,,16.101900100708008,,,
2001-03-15,79.98760986328125,19.237606048583984,30.760574340820312,,,,16.067346572875977,,,
2001-03-16,78.38326263427734,18.70191192626953,30.63294219970703,,,,15.959366798400879,,,
2001-03-19,79.97808837890625,18.734466552734375,31.015857696533203,,,,16.099742889404297,,,
2001-03-20,77.8311996459961,18.87653350830078,30.7924861907959,,,,16.25090789794922,,,
2001-03-21,76.50902557373047,18.488819122314453,32.29222106933594,,,,15.957202911376953,,,
2001-03-22,75.7320785522461,18.038949966430664,31.909313201904297,,,,15.81035041809082,,,
2001-03-23,78.02204132080078,18.349716186523438,33.44095993041992,,,,15.860023498535156,,,
2001-03-26,79.01708221435547,19.054105758666992,34.30250930786133,,,,16.13644790649414,,,
2001-03-27,80.63236236572266,19.465497970581055,35.16405487060547,,,,16.132129669189453,,,
2001-03-28,78.4037094116211,18.93868637084961,34.07915115356445,,,,16.078136444091797,,,
2001-03-29,78.70355224609375,18.820295333862305,33.05803680419922,,,,16.132129669189453,,,
2001-03-30,79.52825927734375,19.083709716796875,32.67512893676758,,,,16.183958053588867,,,
2001-04-02,77.8311996459961,18.758148193359375,32.10076904296875,,,,16.26171112060547,,,
2001-04-03,75.23458099365234,18.33195686340332,32.4517822265625,,,,16.08893585205078,,,
2001-04-04,75.5480728149414,18.630882263183594,33.3452262878418,,,,16.073820114135742,,,
2001-04-05,78.41053009033203,19.237606048583984,34.46206283569336,,,,16.32649040222168,,,
2001-04-06,77.21788024902344,18.93868637084961,33.76005172729492,,,,16.164520263671875,,,
2001-04-09,78.07653045654297,19.148813247680664,32.61131286621094,,,,16.19908332824707,,,
2001-04-10,79.50096893310547,19.50397491455078,33.05803680419922,,,,16.26171112060547,,,
2001-04-11,79.55551147460938,19.527652740478516,32.86660385131836,,,,15.939929962158203,,,
2001-04-12,81.0003433227539,19.77033805847168,33.56859588623047,,,,15.914010047912598,,,
2001-04-16,80.14844512939453,19.311594009399414,32.89850616455078,,,,16.065187454223633,,,
2001-04-17,81.27977752685547,19.326396942138672,33.0261344909668,,,,16.12349510192871,,,
2001-04-18,84.51025390625,19.977514266967773,35.38742446899414,,,,16.32649040222168,,,
2001-04-19,85.63480377197266,20.134376525878906,34.844966888427734,,,,16.395597457885742,,,
2001-04-20,84.85101318359375,20.089982986450195,34.430145263671875,,,,16.330814361572266,,,
2001-04-23,83.31074523925781,19.67563247680664,34.366329193115234,,,,16.196922302246094,,,
2001-04-24,82.8609848022461,19.77033805847168,34.39823532104492,,,,16.278982162475586,,,
2001-04-25,83.94456481933594,19.93311882019043,34.781150817871094,,,,16.291942596435547,,,
2001-04-26,84.31945037841797,20.066301345825195,34.781150817871094,,,,16.525177001953125,,,
2001-04-27,85.72335815429688,20.1491756439209,35.38742446899414,,,,16.75193214416504,,,
2001-04-30,86.32316589355469,20.255718231201172,35.802242279052734,,,,16.70657730102539,,,
2001-05-01,86.58892822265625,20.27347755432129,36.66380310058594,,,,16.728181838989258,,,
2001-05-02,86.43220520019531,20.391864776611328,36.791439056396484,,,,16.693618774414062,,,
2001-05-03,85.33488464355469,19.82953643798828,36.53614807128906,,,,16.704418182373047,,,
2001-05-04,86.78657531738281,20.1846866607666,36.631893157958984,,,,16.626672744750977,,,
2001-05-07,86.03689575195312,19.577960968017578,37.365806579589844,,,,16.596445083618164,,,
2001-05-08,85.99600219726562,20.03078842163086,36.631893157958984,,,,16.477664947509766,,,
2001-05-09,85.63480377197266,19.660831451416016,35.77033996582031,,,,16.54461097717285,,,
2001-05-10,85.88695526123047,20.243879318237305,35.64271545410156,,,,16.572681427001953,,,
2001-05-11,85.29402160644531,20.045591354370117,35.483150482177734,,,,16.559734344482422,,,
2001-05-14,85.46440887451172,19.734825134277344,34.908782958984375,,,,16.553251266479492,,,
2001-05-15,85.85969543457031,20.1491756439209,35.22788619995117,,,,16.68714714050293,,,
2001-05-16,87.88386535644531,20.37114715576172,35.13215255737305,,,,16.726016998291016,,,
2001-05-17,88.02015686035156,20.421459197998047,35.3236083984375,,,,16.84479331970215,,,
2001-05-18,88.42228698730469,20.525047302246094,35.06834411621094,,,,16.95277214050293,,,
2001-05-21,89.72402954101562,20.507291793823242,35.86607360839844,,,,17.002445220947266,,,
